step,T_supply,Q_available,Exergy_DT,Q_negotiated,it_load_frac,scenario,t_availability
85,33.85927874734414,30022.355427853334,1307.6162112098782,13865.433709830177,0.9365289628867483,Edge_synth,0.9909817351598174
86,33.12176421014885,29931.73195063803,1100.9991878446033,11908.910209898015,0.9470318364607392,Edge_synth,0.9909817351598174
87,32.86384725184134,27642.06338663284,1104.5588482050857,12399.799637742177,0.9172868503153198,Edge_synth,0.9909817351598174
88,33.85736078296746,28171.607527915683,1256.3106110586607,13614.433787261209,0.9481643016912015,Edge_synth,0.9909817351598174
89,34.00082179267791,24545.28406729275,1261.1950237203034,13825.409569406742,0.9651770682494741,Edge_synth,0.9909817351598174
90,34.57494310399284,23380.103624896492,1475.7337040082025,11162.353930506777,0.9251463770284971,Edge_synth,0.9909817351598174
91,33.897482062588466,21142.913465673468,1331.201345483057,8303.232992080893,0.9330123090209429,Edge_synth,0.9909817351598174
92,34.47404059484748,22339.58512493531,1342.5162688864996,10774.524595257188,0.9252548139239237,Edge_synth,0.9909817351598174
93,35.821298557400794,23387.049613509895,1295.896453760293,10057.567080886256,0.9407472288056147,Edge_synth,0.9909817351598174
94,36.441701308865646,22488.293141206686,1484.2848483767514,10690.02213349245,0.8798857406181747,Edge_synth,0.9909817351598174
95,34.205041163534375,19291.609552426533,1154.9209784762918,12838.73159819525,0.9427331699418633,Edge_synth,0.9909817351598174
96,33.93482031751698,45522.419117275094,152.8865641370918,11787.593096354367,0.7330821478608884,Edge_synth,0.9909817351598174
97,31.52169247851362,47608.45549599195,156.97713504604465,16974.41355296004,0.6667815355737625,Edge_synth,0.9909817351598174
98,33.418811446786904,40329.930179675095,71.03836797378,15145.129431889416,0.6578407767488909,Edge_synth,0.9909817351598174
99,32.3412862253011,45631.09323074527,137.92888645448824,16117.030487700964,0.6662003841745563,Edge_synth,0.9909817351598174
100,31.55816227187165,44593.311852867024,114.96841460278299,18724.682819692876,0.6243763779950264,Edge_synth,0.9909817351598174
101,30.966572286320734,46957.036909426744,175.748210984604,15524.103383586023,0.6833439444550278,Edge_synth,0.9909817351598174
102,29.581204016617964,45766.61102193446,118.19810813128068,17087.737786145142,0.6115748814376223,Edge_synth,0.9909817351598174
103,29.063980814254826,46234.4544259532,61.631807690002375,17280.497239007185,0.6489302792192871,Edge_synth,0.9909817351598174
104,27.28843684205627,45071.82967196015,87.1251617776344,20733.6180513984,0.6591018338456204,Edge_synth,0.9909817351598174
105,28.596364595103367,43051.590811212714,140.550911870376,21644.51070367952,0.6576694157124823,Edge_synth,0.9909817351598174
106,27.526623152596866,43032.34832323194,427.74658403886497,24938.19296348472,0.6422534091734902,Edge_synth,0.9909817351598174
107,26.49632325785003,41727.72746891183,152.5436416573462,21688.273944623943,0.6463269785309076,Edge_synth,0.9909817351598174
108,28.131207836329114,43521.652880613736,292.7492305412014,25242.260701998373,0.6529986454033115,Edge_synth,0.9909817351598174
109,27.924270271968346,38399.44525050147,233.21519803392513,23055.11939971574,0.6342284750966894,Edge_synth,0.9909817351598174
110,25.31163052024983,40737.66235788416,348.3749519339625,26227.337242548227,0.6209528198552604,Edge_synth,0.9909817351598174
111,24.11374288343225,40812.23383446291,317.26618187579885,30483.97042998082,0.6848374892418971,Edge_synth,0.9909817351598174
112,27.64069443972656,40399.78286666155,323.7373165987923,26662.001049774288,0.6440567405716935,Edge_synth,0.9909817351598174
113,23.621279582686817,34811.4794958354,457.4030470780446,26889.340092939066,0.6506082243940928,Edge_synth,0.9909817351598174
114,24.56857476848221,39742.97464527482,381.5824146559857,31258.236504757668,0.6627734491810305,Edge_synth,0.9909817351598174
115,24.195556708113752,38781.86402938184,427.13332950652705,28550.397055827867,0.715050222228277,Edge_synth,0.9909817351598174
116,23.109803007198316,33193.838820883284,501.2244213434153,30891.260686881094,0.6993558175633875,Edge_synth,0.9909817351598174
117,22.873526028413355,28430.1075471167,511.58160044241816,34336.368508204694,0.702393576851878,Edge_synth,0.9909817351598174
118,22.95196982014736,32302.48429598311,568.1633407881574,31539.523019391534,0.6899355486283425,Edge_synth,0.9909817351598174
119,22.870093912990917,33522.15829967086,688.6943006406885,36426.15972745424,0.7250120826546469,Edge_synth,0.9909817351598174
120,24.396578778157362,32032.230277153103,618.314312510333,35307.03730843003,0.721181393318079,Edge_synth,0.9909817351598174
121,22.03427598060553,34185.87966686644,781.4936624480283,37111.00074005268,0.7127531120651979,Edge_synth,0.9909817351598174
122,22.29146822801871,28199.88118641559,854.8966636131078,39093.23658245175,0.766825190632017,Edge_synth,0.9909817351598174
123,24.210688521541755,28236.6517741829,912.8251567739756,37596.62309955632,0.764381570205072,Edge_synth,0.9909817351598174
124,23.370632660205878,26883.128362785315,992.1272831874663,38573.25489932649,0.7406079824378851,Edge_synth,0.9909817351598174
125,22.59813245203143,27041.03616977073,908.7793915885578,38628.67909422816,0.7476943752297434,Edge_synth,0.9909817351598174
126,23.312230308791495,25547.566696443708,1116.4789811866024,41566.17859931185,0.7754683524895507,Edge_synth,0.9909817351598174
127,22.065804437178713,22678.564503672653,882.1722645864331,38006.95218815001,0.8336853010415449,Edge_synth,0.9909817351598174
128,23.086291794892325,25013.862305370392,774.4323865025265,44010.295124122014,0.7717586533471666,Edge_synth,0.9909817351598174
129,22.91954415744541,19623.88781362301,1363.9837674319065,39904.56200109128,0.8237493550824347,Edge_synth,0.9909817351598174
130,24.445467989358054,20576.410339857735,1168.8178547537814,37760.743771651585,0.8089037178624455,Edge_synth,0.9909817351598174
131,24.479806764679864,19966.184712282397,1277.657214143151,40735.2938822452,0.815223492458057,Edge_synth,0.9909817351598174
132,25.330754882803287,20286.41024259489,1117.4372996860761,39244.17628744582,0.8501610922084911,Edge_synth,0.9909817351598174
133,25.92274502475852,19480.35985154122,1195.558420859662,42710.19984595084,0.8640218557135882,Edge_synth,0.9909817351598174
134,23.87335453194698,18449.04310731778,1274.238755720257,40676.79481491699,0.8581788713641331,Edge_synth,0.9909817351598174
135,24.292315151694282,18356.068209443154,1473.4031904641695,43659.65748712867,0.889920064452015,Edge_synth,0.9909817351598174
136,26.088080580257756,19709.317575470795,1368.3792932051956,41717.280062158854,0.8975366961546419,Edge_synth,0.9909817351598174
137,25.93147863448883,17478.038504876306,1445.1438299268552,43412.999938508736,0.8704472446383746,Edge_synth,0.9909817351598174
138,25.793150488715348,17952.15201137449,1425.5732263114062,39122.96510327542,0.9414493435745734,Edge_synth,0.9909817351598174
139,27.48568717582352,16417.964016765378,1662.630512500875,41068.361397024215,0.9420049702555415,Edge_synth,0.9909817351598174
140,29.42646469459965,13880.037863725487,1676.6286001478588,42536.848050740475,0.9604130270321283,Edge_synth,0.9909817351598174
141,28.280726222286376,13992.89493889185,1519.0223658955367,37317.15956764218,0.9152425633647764,Edge_synth,0.9909817351598174
142,27.67783386227815,12410.111155885603,1693.264891326403,40665.18708929437,0.9463234275244886,Edge_synth,0.9909817351598174
143,29.59913268397511,12503.012357021142,1568.8160990098577,42000.30689519499,0.9702291765732749,Edge_synth,0.9909817351598174
144,30.921167949604428,11924.720799226614,1596.5913550496662,35839.67276406613,0.9467881774166511,Edge_synth,0.9909817351598174
145,30.245302936673987,12844.140190676007,1598.6464735031234,36419.3256390759,0.956698927395738,Edge_synth,0.9909817351598174
146,31.067615394717368,8270.51941438683,1746.4058652760652,35610.552627806166,1.0,Edge_synth,0.9909817351598174
147,31.042289119577852,12881.01901540362,1480.457548247549,41118.991210645756,0.9966274581283853,Edge_synth,0.9909817351598174
148,33.1367853708991,12630.448205242023,1641.2030841337667,34183.29977329046,1.0,Edge_synth,0.9909817351598174
149,32.76296084794445,12570.733122577492,1782.102319417566,34942.91076354698,0.9554530639454534,Edge_synth,0.9909817351598174
150,33.96409301602067,10738.027119768492,1532.1964306096816,32110.9585194357,0.9895955284181355,Edge_synth,0.9909817351598174
151,34.632730721979485,10887.986730116232,1484.3442156524707,34981.53101441287,0.9816787731646789,Edge_synth,0.9909817351598174
152,34.99518551884191,9571.421608823752,1387.6917928101886,32253.284959597444,1.0,Edge_synth,0.9909817351598174
153,34.711179689604265,13576.39040996067,1318.5788350691164,28317.407083345097,0.9729783359635753,Edge_synth,0.9909817351598174
154,34.85182390174761,12953.332584025053,1010.3519198764786,31030.832805118953,0.9756005315904424,Edge_synth,0.9909817351598174
155,34.052124812645076,16862.21819786808,1467.5055832066025,30598.2146863122,1.0,Edge_synth,0.9909817351598174
156,34.37449968379075,13059.490208860547,1311.1747938445449,30113.170800087028,0.9836365905110106,Edge_synth,0.9909817351598174
157,34.08719931072907,17341.871465177806,1020.5565072076098,27151.075840923142,0.9826026963157195,Edge_synth,0.9909817351598174
158,37.54768429095029,14533.718457708344,1137.1059763980022,27844.174099708795,1.0,Edge_synth,0.9909817351598174
159,37.08366373117904,14376.908659182482,943.072700873937,24184.65338078035,0.9980055940821196,Edge_synth,0.9909817351598174
160,35.856646304622764,19538.473237373364,954.3695148200632,26689.823787671423,0.9619474908982002,Edge_synth,0.9909817351598174
161,39.01073621808476,18262.799471140275,1056.6137104862723,23636.860993565664,0.9774614293714642,Edge_synth,0.9909817351598174
162,38.075674813604145,20388.492338492528,940.3414980308778,23116.238495043122,0.9785768193150878,Edge_synth,0.9909817351598174
163,40.235519894465426,19456.604211094844,716.6625601574954,20357.788361590578,0.9932120651245845,Edge_synth,0.9909817351598174
164,39.03748049917785,22435.99231285771,665.6572749333066,19783.796113775436,0.9650030936593703,Edge_synth,0.9909817351598174
165,36.77247346560342,19987.2589383129,791.7586342945642,20178.175900443166,0.9119129032975614,Edge_synth,0.9909817351598174
166,37.513666466701146,24752.390845803602,595.8553383993548,19335.145460480766,0.933752536012408,Edge_synth,0.9909817351598174
167,40.27370513687769,23882.406829233227,388.9719292559995,16981.13624123418,0.9197253344513227,Edge_synth,0.9909817351598174
168,39.10001041529381,25564.911831056444,543.549317814749,18596.13427438515,0.902104127122777,Edge_synth,0.9909817351598174
169,39.67923546054253,20128.73484705485,671.7213297249236,16402.770571141373,0.9296662344448502,Edge_synth,0.9909817351598174
170,38.63029239234975,25137.22293748163,501.16571928981256,15735.716622408494,0.927603358573979,Edge_synth,0.9909817351598174
171,40.48173967364906,26986.70832479948,309.71206621580126,12645.297682742532,0.9108907208057122,Edge_synth,0.9909817351598174
172,37.68906850822732,28348.78880934115,293.2347824401304,13111.441489439942,0.9027928794647978,Edge_synth,0.9909817351598174
173,40.4630636310008,31292.089574389513,326.177461417151,10615.892891290072,0.8872456514237096,Edge_synth,0.9909817351598174
174,39.307262685562726,26979.506973318632,191.14983345160255,12591.059499531731,0.8965448884165277,Edge_synth,0.9909817351598174
175,39.63716102548618,29520.99582782983,224.82044383793195,13492.663196565556,0.8170356859165032,Edge_synth,0.9909817351598174
176,40.125710037018436,29619.401359728326,303.63386133067456,12120.114160133966,0.8660785225306135,Edge_synth,0.9909817351598174
177,39.345711401008955,33140.4657183591,342.3978446361813,12294.5027522478,0.8164772537537895,Edge_synth,0.9909817351598174
178,37.69889533495357,36920.733129147666,215.05791508044433,13219.547119958119,0.8054013294848137,Edge_synth,0.9909817351598174
179,39.48193683749214,37239.87316767815,248.86823443859905,12880.156159872455,0.7901389741979593,Edge_synth,0.9909817351598174
180,38.084083551262545,34390.86043677593,163.5246755236472,14684.424517971007,0.7628051936336813,Edge_synth,0.9909817351598174
181,40.21816622825519,32654.153950877186,0.0,13277.041387126814,0.7546607052089251,Edge_synth,0.9909817351598174
182,36.074310423704915,34854.75038296844,190.3379524901142,14071.324654821514,0.7810268864930626,Edge_synth,0.9909817351598174
183,34.48937715058282,41933.79505243622,134.83635374348862,10547.383684019287,0.7382818672149648,Edge_synth,0.9909817351598174
184,37.25176064236985,40392.002258701315,179.1567933624284,10845.007984087955,0.8135130010845447,Edge_synth,0.9909817351598174
185,36.712122437072075,38138.69371235319,0.0,14764.491067927336,0.6936008687265481,Edge_synth,0.9909817351598174
186,35.7807348774103,38976.74818252511,136.56898439246635,11488.325893936923,0.7022118461354129,Edge_synth,0.9909817351598174
187,33.39262526960479,36990.243934061575,0.0,14582.879095710769,0.7241676578939037,Edge_synth,0.9909817351598174
188,34.592557422021606,43008.42987797878,121.3488548206156,16026.861933717966,0.7387544697396797,Edge_synth,0.9909817351598174
189,34.825095751586055,45532.63816298197,13.707127555046291,15521.143256763458,0.7076245319695866,Edge_synth,0.9909817351598174
190,32.82976687004276,37841.82864232276,74.49811440712378,17977.92304153508,0.7070799701913769,Edge_synth,0.9909817351598174
191,33.78499448285118,42762.78171155076,18.172517655101636,14685.80747028655,0.661825477840549,Edge_synth,0.9909817351598174
192,31.653365952771683,13558.499640288293,150.53115218815535,34891.223227335926,0.6528929118401858,Edge_synth,0.9909817351598174
193,31.73690537088457,17057.92547760437,100.40148718163167,38125.061817332695,0.7107918941465879,Edge_synth,0.9909817351598174
194,30.9272538699544,17026.300693500987,111.92863095158776,33987.63367059523,0.7111808385149672,Edge_synth,0.9909817351598174
195,32.74447795725028,19296.032265963586,71.03403746505376,29622.65255893155,0.6328092430384963,Edge_synth,0.9909817351598174
196,33.338615410137024,18766.5786237473,21.644170872651827,29990.384759951427,0.6672328625408956,Edge_synth,0.9909817351598174
197,31.57299448051231,19898.818209407465,94.65460494352025,30363.947433706166,0.6663585944443702,Edge_synth,0.9909817351598174
198,32.87743831211365,22283.248531509988,103.78387930088526,34736.19316060359,0.6351378736811162,Edge_synth,0.9909817351598174
199,34.60850517248126,22216.035532163514,158.70141976679673,31357.905759395006,0.636880294620268,Edge_synth,0.9909817351598174
200,34.17495080189927,22016.619778356362,59.653630262281084,28475.877315109246,0.626583685389089,Edge_synth,0.9909817351598174
201,36.785362912034735,22493.11491980229,117.69684607511525,27511.942274672652,0.6422083355023739,Edge_synth,0.9909817351598174
202,34.74395308869149,23504.571675168092,180.40323478112998,27107.545909340457,0.6018619516471421,Edge_synth,0.9909817351598174
203,35.3009438156691,24300.374382260856,226.67083684204027,25366.09845944275,0.6627711678779702,Edge_synth,0.9909817351598174
204,35.7746145000271,25584.121368391563,92.81432258062358,24805.57827306578,0.6074468170544378,Edge_synth,0.9909817351598174
205,35.41634560220829,31528.448117541375,76.32902173867673,24248.84119098056,0.5879264103117828,Edge_synth,0.9909817351598174
206,36.7420556895546,27526.692066767377,257.99609615178326,24140.549281796186,0.5672130972100168,Edge_synth,0.9909817351598174
207,37.62909331236877,32628.525115475994,177.37813457886006,18810.328417685352,0.5959681776245113,Edge_synth,0.9909817351598174
208,36.87487754181501,27455.3294607507,284.2459146882541,22645.76092730568,0.5779544854297404,Edge_synth,0.9909817351598174
209,37.950868694310515,33487.233013797944,256.1290695630461,19738.76145671948,0.5211349617443072,Edge_synth,0.9909817351598174
210,36.62446631563618,33457.20946623327,333.02533638488495,14068.582578784655,0.5259262794446145,Edge_synth,0.9909817351598174
211,37.000356593861106,34545.32816428682,312.599517370744,16347.437970757046,0.5636296906812727,Edge_synth,0.9909817351598174
212,37.68455601702727,34020.10947231662,374.0694337113339,14092.489862633794,0.5612682330516554,Edge_synth,0.9909817351598174
213,38.936285921959,35152.82964283035,562.4444786015988,16710.372191924533,0.5534308243208732,Edge_synth,0.9909817351598174
214,38.57766204300738,31394.73948523977,540.2658729246808,17455.565296001347,0.5836202940501614,Edge_synth,0.9909817351598174
215,39.08702539571202,39140.17323949339,720.5572178081311,16268.631014041875,0.5318596892156633,Edge_synth,0.9909817351598174
216,39.57696168069468,38113.240791757795,546.7415381614506,11175.925413863672,0.5299718612172062,Edge_synth,0.9909817351598174
217,40.13043031100197,37872.69437427098,622.0987605447325,13682.078248011525,0.5675487018461435,Edge_synth,0.9909817351598174
218,39.83249305282046,38079.199794987675,849.99763816314,13791.203810551035,0.5536373827223285,Edge_synth,0.9909817351598174
219,36.25966235174863,37529.30737612652,754.5468705881291,10645.043436038577,0.5285491918535826,Edge_synth,0.9909817351598174
220,37.63010231056126,41276.487689970476,875.3578209678586,10688.635917763311,0.5543487369220672,Edge_synth,0.9909817351598174
221,37.724570967045516,42524.015150973995,698.7612277401324,6551.555837066954,0.5555953514810029,Edge_synth,0.9909817351598174
222,38.65900853845847,41315.3235973344,897.1490794235629,8730.951275129384,0.5838649051859242,Edge_synth,0.9909817351598174
223,36.2153122221683,38328.71799931883,872.1559128169337,11554.743173722583,0.5687044561146211,Edge_synth,0.9909817351598174
224,36.822933687150524,40421.23213776355,845.0154434170032,8363.059959587536,0.5812907580416921,Edge_synth,0.9909817351598174
225,35.34113502752589,40435.73252896748,1028.9555849665958,11257.501668076793,0.59522383346165,Edge_synth,0.9909817351598174
226,35.69034674261987,41792.67086581327,1148.8784177497744,5155.162909349234,0.6217870141218859,Edge_synth,0.9909817351598174
227,35.876065528938966,42820.42964496963,1377.2420065082692,9615.409460215875,0.5976731094699037,Edge_synth,0.9909817351598174
228,34.10250769553726,35384.75375887907,1374.4442163094038,4349.6344246484205,0.6493190493015353,Edge_synth,0.9909817351598174
229,33.20753291982344,40389.51162048385,1175.6400371307793,8305.940074530443,0.6220483414481309,Edge_synth,0.9909817351598174
230,34.76732254047049,37133.97425361902,1388.162690489927,5658.421964007791,0.575127462984427,Edge_synth,0.9909817351598174
231,33.30847207516614,37427.58998967113,1198.5483494498253,7373.668024236232,0.6713225617778003,Edge_synth,0.9909817351598174
232,31.878532509975535,39649.14054199396,1388.5355075269397,5778.870593631268,0.6548749036576513,Edge_synth,0.9909817351598174
233,33.62848610765163,39139.94612023731,1627.288383324225,4769.743587165997,0.6601664429597958,Edge_synth,0.9909817351598174
234,30.96474638110255,35158.36787292517,1630.1557947364372,5973.892748830192,0.6813887339977048,Edge_synth,0.9909817351598174
235,33.55763723978117,39535.31092134396,1526.1835426545713,6578.44326941922,0.656564983786861,Edge_synth,0.9909817351598174
