step,T_supply,Q_available,Exergy_DT,Q_negotiated,it_load_frac,scenario,t_availability
23,48.32939621552613,314732.03082261287,20901.389655324427,368152.7218111686,0.7034336279401884,Edge_LC_synth,1.0
24,47.10648682224612,316196.880641206,20950.445083136667,378697.4189022593,0.7280493756139691,Edge_LC_synth,1.0
25,47.342642656585554,342394.5368962644,20364.543518324415,378065.37666911824,0.7368567719829562,Edge_LC_synth,1.0
26,46.97115310781504,322617.5512086424,18616.734770347997,397593.8950096021,0.705358855543862,Edge_LC_synth,1.0
27,46.9913754126087,329923.55889834,20246.081112631968,387148.0483740604,0.7085164576237173,Edge_LC_synth,1.0
28,47.024222185033835,354654.9470858547,18671.029270327665,397611.85149262927,0.6862286383221712,Edge_LC_synth,1.0
29,46.74337468042167,345305.8973279876,18999.654874577325,399381.8600684345,0.652469635603535,Edge_LC_synth,1.0
30,47.23020092360986,350607.79325553984,17329.723980740873,397769.3894180135,0.7165582766419752,Edge_LC_synth,1.0
31,46.47834096104964,352882.1794458142,17541.134928998516,410921.78929428116,0.6659248887776884,Edge_LC_synth,1.0
32,46.53629001911855,358657.6354832041,18144.531675001344,384994.3597301483,0.6265348293295395,Edge_LC_synth,1.0
33,46.08261679615243,362367.0286050951,17629.20437249957,412284.96921252477,0.7021597666187015,Edge_LC_synth,1.0
34,46.31440549723862,375932.46351974277,16497.68579805193,404049.16764583334,0.6556843536468514,Edge_LC_synth,1.0
35,46.23937444655022,362043.7513978348,17508.28352316846,392254.9709151592,0.6798363328114682,Edge_LC_synth,1.0
36,45.97263146904154,378914.52907471004,15598.180801570134,409184.7003126686,0.6455708825545801,Edge_LC_synth,1.0
37,45.935317330099124,368563.3692328272,15956.24992399683,426435.3743062618,0.6766211482500876,Edge_LC_synth,1.0
38,46.49687625461737,389411.281115902,17314.0320930519,405264.4931585395,0.6659526417482887,Edge_LC_synth,1.0
39,45.645639130013656,410525.6965413761,16915.200340164425,417277.74856569624,0.6841381509879572,Edge_LC_synth,1.0
40,45.33954757971603,403241.7097866036,15634.220561526548,422422.8292067095,0.680170812771591,Edge_LC_synth,1.0
41,45.507470738907514,388058.84666802204,16918.375049651742,422971.42436313996,0.6652813038609466,Edge_LC_synth,1.0
42,45.59123478694514,403128.95109727106,15008.094409703835,409512.8143348121,0.689200420029254,Edge_LC_synth,1.0
43,45.52707527592649,400092.02702445746,14849.208846773956,409462.45460682403,0.6822717490143018,Edge_LC_synth,1.0
44,45.619757223503505,404599.3283754841,15761.247029792734,407784.3776101902,0.6418558777277881,Edge_LC_synth,1.0
45,45.62276433510308,426597.0165209392,15467.614692898,413217.35783345776,0.6950992628559132,Edge_LC_synth,1.0
46,45.54420598634707,401838.0835205919,14849.772098411786,404727.0421547336,0.7598456985650839,Edge_LC_synth,1.0
47,45.676121348030726,432675.289227815,14847.196928794754,417605.2165496044,0.6696098147290958,Edge_LC_synth,1.0
48,45.03714515568693,436151.29528021783,14336.673131272188,406813.85247931094,0.7002248866408792,Edge_LC_synth,1.0
49,45.153800203276774,431333.2557060532,15300.988073180884,414982.1248949086,0.6999108422708045,Edge_LC_synth,1.0
50,44.936644330315985,438465.31696634984,14620.234045845358,422943.9022159015,0.7632669174851756,Edge_LC_synth,1.0
51,44.97900306299041,426273.39583651454,15310.055165172362,415101.1676960275,0.6962117488292867,Edge_LC_synth,1.0
52,45.638699331128,456152.27062883944,14270.663802830102,395247.62301885505,0.7340508241439059,Edge_LC_synth,1.0
53,45.67338912277651,442168.5016758678,14897.87592521256,403272.8895590914,0.7604626214625154,Edge_LC_synth,1.0
54,45.53684684270607,453922.72888866597,14684.77710622484,415523.1617163772,0.7466995653317863,Edge_LC_synth,1.0
55,45.35422907331378,441430.471594865,14666.80233073821,405100.77809686743,0.7548233902803881,Edge_LC_synth,1.0
56,45.39325182931194,459225.6125845692,16489.035896051162,402021.60035820503,0.7806567236927549,Edge_LC_synth,1.0
57,45.06950310497356,455333.0747843323,16924.295590453265,391141.5996302732,0.7641549473894511,Edge_LC_synth,1.0
58,45.646510078696636,437592.3809929935,17083.48956875062,390505.4964229156,0.7796631113774959,Edge_LC_synth,1.0
59,45.6072148779348,466847.58363097126,16076.91568699391,374368.44127140444,0.815196384337973,Edge_LC_synth,1.0
60,45.74163682881199,451714.8716082381,15662.248248839423,391633.8096954021,0.8147469709146526,Edge_LC_synth,1.0
61,45.850154369998336,458721.3318266675,16624.21266037526,391303.06262166554,0.8328293608081713,Edge_LC_synth,1.0
62,45.402973312182496,462212.2129167743,16478.586616024633,374412.1871058128,0.8090353448152847,Edge_LC_synth,1.0
63,45.40061314436105,457924.1573487172,16072.20254336374,364074.25548638817,0.8559710350006562,Edge_LC_synth,1.0
64,46.1102546012711,466074.3107135784,17319.865159522225,387529.31111384154,0.8479597285022525,Edge_LC_synth,1.0
65,46.103177541408115,464773.53230824403,15847.053311110398,363238.9931336138,0.8549076321424247,Edge_LC_synth,1.0
66,46.25570428206996,452087.1399082599,16698.354282889362,363813.17475943104,0.8758206858683748,Edge_LC_synth,1.0
67,46.21643793888825,457461.59696950554,18033.460907904388,346032.00793195516,0.8483404255324289,Edge_LC_synth,1.0
68,46.544130368396985,453942.1398642284,17292.631053372275,345007.27100273274,0.8333076912671705,Edge_LC_synth,1.0
69,46.22814743993739,436652.58036058163,18075.456365164537,344028.0995469968,0.9347305754114662,Edge_LC_synth,1.0
70,46.52463729365196,445302.67177723476,18134.11012304035,353407.5972297555,0.8826829038705849,Edge_LC_synth,1.0
71,46.483010330176235,458432.9048212768,18930.16794724377,337171.5142634102,0.9060813644321536,Edge_LC_synth,1.0
72,46.750729428605894,430383.83358970453,17965.34932611848,335754.68050806876,0.8919556924672609,Edge_LC_synth,1.0
73,46.68695093825526,436391.95341497014,18308.3990163677,320255.62493117905,0.912238991164929,Edge_LC_synth,1.0
74,47.11134684255727,437029.40187198855,18556.75321804899,321799.65550386737,0.900999724772364,Edge_LC_synth,1.0
75,47.04743327887939,457777.8912454783,18403.468511366133,322436.57836183696,0.9520376740893629,Edge_LC_synth,1.0
76,47.37926965738156,435291.0171429512,19314.470627390343,326673.05502898176,0.9102815926276066,Edge_LC_synth,1.0
77,47.680386903948495,421658.3638543963,19682.68736115987,294496.65439176565,0.9228184796481328,Edge_LC_synth,1.0
78,47.25776729606001,413937.5288670642,21751.90520303365,317930.2914209236,0.942167305316381,Edge_LC_synth,1.0
79,47.485025303440715,419519.46930680313,20343.98179734995,309960.7769897776,0.9690977444570965,Edge_LC_synth,1.0
80,48.02702304150429,417553.8183830586,21249.80431878704,317003.8621709599,0.9639969134551694,Edge_LC_synth,1.0
81,47.78488253186749,406661.16682464286,21447.245873483276,316712.76909687265,0.9347066635521637,Edge_LC_synth,1.0
82,47.91144681086027,407020.18756225426,22122.950313553174,301252.37866969296,0.9575379819273899,Edge_LC_synth,1.0
83,48.33450408959176,405624.0355587303,23115.099204460665,318575.28006033204,0.9402094296849716,Edge_LC_synth,1.0
84,48.200810916864455,413914.28934444604,22001.09935977617,284145.48657874524,0.9551378283874723,Edge_LC_synth,1.0
85,48.695636405055424,395185.57819027896,24064.169153530645,294945.87589038763,0.938332032394104,Edge_LC_synth,1.0
86,48.51736333042427,395549.67764925555,22778.689311629794,285378.68697044475,0.9493401310868833,Edge_LC_synth,1.0
87,48.436667509596354,384786.6134322062,22769.14616577617,288530.309682808,0.919485896138541,Edge_LC_synth,1.0
88,48.67362967056813,389383.7162842207,23661.82799079588,294637.44118757144,0.9499666838417875,Edge_LC_synth,1.0
89,48.69827634520483,371504.9516790258,23641.484437306353,296028.90170186013,0.9702670337824232,Edge_LC_synth,1.0
90,48.84286502013206,366193.0219189095,24792.746035367778,283030.669285594,0.9293738584633199,Edge_LC_synth,1.0
91,48.646695880175756,355647.9939362646,23984.82525127342,270045.96148734837,0.9357299189797633,Edge_LC_synth,1.0
92,48.7880115727438,360862.05108024325,24016.430232490307,281979.1109104389,0.9287650175980607,Edge_LC_synth,1.0
93,49.06776859504953,366512.58438836015,23788.888196502478,277855.44580005907,0.943683250066237,Edge_LC_synth,1.0
94,49.22432428101657,363312.61301433766,24832.204624538346,280852.657315773,0.8855691830862067,Edge_LC_synth,1.0
95,48.69477046056375,347116.34197995136,22896.18357543715,291397.5268948614,0.9489286483603259,Edge_LC_synth,1.0
96,48.649388047397714,463573.3397556118,15799.16936636786,285806.86969778803,0.7695296395579414,Edge_LC_synth,1.0
97,48.083928856517524,477694.3318809448,16242.809872881124,309208.6279310498,0.7067328972428347,Edge_LC_synth,1.0
98,48.52290450406745,438510.73076346336,15499.959503580447,300180.84769643535,0.6961464417147823,Edge_LC_synth,1.0
99,48.29673158751285,463971.1809478766,16277.076052332995,304379.6201574438,0.7059460390037084,Edge_LC_synth,1.0
100,48.120004379062145,459248.2959779766,15773.47004440286,316695.1117527024,0.6658565397081172,Edge_LC_synth,1.0
101,48.03867539544271,474201.5620130147,16052.747656681295,301165.132467077,0.723575505674739,Edge_LC_synth,1.0
102,47.665283988669174,465053.46344132785,16021.938844878208,308584.37963050685,0.6558408784608045,Edge_LC_synth,1.0
103,47.56700205274892,471610.0497734714,15507.893255035127,307645.02742553613,0.6911712417066672,Edge_LC_synth,1.0
104,47.181521436984006,462949.367074304,15210.118385601352,324350.07391453744,0.7014865914008269,Edge_LC_synth,1.0
105,47.507989287574866,452562.77715910925,16069.05277062181,328046.57786226383,0.6983021186701591,Edge_LC_synth,1.0
106,47.24901677955014,453366.08553578425,18835.073730047618,342538.92549706314,0.6842370757411227,Edge_LC_synth,1.0
107,47.01795709006274,446796.18629270914,15912.01874366378,326529.50907224294,0.6874755488890882,Edge_LC_synth,1.0
108,47.44246440317459,456391.05560991133,17483.163819851194,342585.23199296725,0.6929888840237062,Edge_LC_synth,1.0
109,47.404029071893156,430756.157578208,17044.837991110162,332073.83490842354,0.6753919084476976,Edge_LC_synth,1.0
110,46.78159887790972,441808.4510208592,18283.206798799252,346624.17518556124,0.6643503901620711,Edge_LC_synth,1.0
111,46.49426991753519,443879.60121178546,17510.682712671613,366570.2207011032,0.7246156710312249,Edge_LC_synth,1.0
112,47.34649457116119,443105.6545267856,17890.899688905083,348329.37203801185,0.6851005974891173,Edge_LC_synth,1.0
113,46.45366327201643,413736.1909604531,18903.592046131966,347997.50399194483,0.6887734779531451,Edge_LC_synth,1.0
114,46.6512695163631,440421.2298972044,18309.727693660505,367146.76138171466,0.6999561068883355,Edge_LC_synth,1.0
115,46.56211776133007,434128.9768276184,18544.487099547743,354640.56302402826,0.7493758491239885,Edge_LC_synth,1.0
116,46.302925595837415,407038.39286141057,19177.539281054913,364830.88558327925,0.7346877119033771,Edge_LC_synth,1.0
117,46.26653685817227,384444.39553720487,19230.65604503925,381663.6634983024,0.7369464011889547,Edge_LC_synth,1.0
118,46.32038530998506,403595.0000491167,19613.106633277665,367340.80580672855,0.7239148229485003,Edge_LC_synth,1.0
119,46.26480439714754,411049.6692895363,20497.12809564694,389967.8530195986,0.7563453496365449,Edge_LC_synth,1.0
120,46.61600329616502,404402.0806392231,19996.486521985094,384911.36749837274,0.7495769935790488,Edge_LC_synth,1.0
121,46.10492010430797,414896.69779126375,21030.297608640485,391788.21215610206,0.7434227297701831,Edge_LC_synth,1.0
122,46.122524871674386,386803.27757632575,21463.453925035967,401014.81186442147,0.7932795562210877,Edge_LC_synth,1.0
123,46.61771989073693,386223.62405702146,21799.969782522643,393306.14693996403,0.7908932420296716,Edge_LC_synth,1.0
124,46.40602902238258,381182.6146703437,22243.914212872227,399555.35060306435,0.7652009272272395,Edge_LC_synth,1.0
125,46.23463347489035,382498.81529000186,21677.1930027943,397902.6052983094,0.771620039609879,Edge_LC_synth,1.0
126,46.392550620226004,376165.097874852,22924.52255701147,410593.4365998025,0.7981673758183564,Edge_LC_synth,1.0
127,46.05026913141152,362094.58319340216,21413.539255743082,395505.645692781,0.8526841588603519,Edge_LC_synth,1.0
128,46.30935557219242,374734.7276814116,20674.94682977145,422132.7638330988,0.7891870349922799,Edge_LC_synth,1.0
129,46.23902260946646,348820.9728142681,24173.171966124646,404721.02655164007,0.8400052319321596,Edge_LC_synth,1.0
130,46.61644043179862,352716.15740677726,23041.264900305934,391863.25013825734,0.8225455606777982,Edge_LC_synth,1.0
131,46.63059665634607,350469.6381133305,23615.25801541244,407830.82038258796,0.8300599846769856,Edge_LC_synth,1.0
132,46.80331665235411,354087.4876421102,22640.77762201259,399132.1958617948,0.8607760047271691,Edge_LC_synth,1.0
133,46.9633118897949,348898.1817752919,23084.672839993545,415369.7427991583,0.872487526132909,Edge_LC_synth,1.0
134,46.440941287910356,343584.731446094,23475.758457179698,407112.88873250305,0.867137355303182,Edge_LC_synth,1.0
135,46.552958883748396,345377.3104354357,24511.81239058429,419319.3973754078,0.8958846862411697,Edge_LC_synth,1.0
136,46.97214697324307,353027.65510477946,23934.079663246717,412199.04118032986,0.9008573113678061,Edge_LC_synth,1.0
137,46.934129124570376,340546.04665234796,24347.093371387244,419569.9337781385,0.8749689765168814,Edge_LC_synth,1.0
138,46.85113997669163,344043.01126539835,24228.473341710745,399745.8133418151,0.9422333762342741,Edge_LC_synth,1.0
139,47.29297091054751,336994.5314750857,25392.288095286076,407853.4935252812,0.9426187276046214,Edge_LC_synth,1.0
140,47.713043131464154,323548.72802949825,25498.609362727315,414946.65181329096,0.9586498369029366,Edge_LC_synth,1.0
141,47.433956362513946,324915.7846883538,24690.484876032984,391205.8631078122,0.9131090654409716,Edge_LC_synth,1.0
142,47.241128318076726,316148.9350979946,25591.42193642307,406540.7501785555,0.9449901342315602,Edge_LC_synth,1.0
143,47.702271290226044,318029.5681967828,24947.820486379842,414354.344895709,0.9665542767110128,Edge_LC_synth,1.0
144,47.98654478687117,314911.1836048565,25143.50384623735,385027.9738580843,0.9415781215835202,Edge_LC_synth,1.0
145,47.82355125484523,319296.32756456913,25121.203484395137,388870.849233585,0.9530286778465588,Edge_LC_synth,1.0
146,48.05186965457727,298586.15841165255,25971.06310323637,385163.19934593205,0.9925499176882618,Edge_LC_synth,1.0
147,47.99662703371268,319639.54081334337,24542.286089955356,411425.0862428212,0.9971074968557118,Edge_LC_synth,1.0
148,48.5130525933303,319649.3471484997,25397.137184414114,379226.751522165,1.0,Edge_LC_synth,1.0
149,48.38936432285695,318514.9908203004,25963.62404677995,382476.6424813897,0.9471570951348142,Edge_LC_synth,1.0
150,48.62473476327529,308051.2602584554,24858.82225451977,369918.60122778016,0.9910764734995591,Edge_LC_synth,1.0
151,48.78745027569991,310238.4807568843,24637.315004165066,383219.5657124655,0.971766704116898,Edge_LC_synth,1.0
152,48.88461748926129,303373.84150458436,24101.34974545818,372084.7895417486,1.0,Edge_LC_synth,1.0
153,48.80339141136053,323503.81175903813,23658.356849059284,354159.74438931054,0.9768245284522333,Edge_LC_synth,1.0
154,48.799760481421195,321106.0732202924,21958.853995264744,367817.3339314697,0.9663056144630185,Edge_LC_synth,1.0
155,48.61171725229003,338092.0852017069,24621.77425451974,365122.4174965495,0.9998533055192174,Edge_LC_synth,1.0
156,48.66383077077223,319851.8475588513,23808.18030019339,363787.90577462746,0.9757167400762264,Edge_LC_synth,1.0
157,48.5584700808643,340223.7381568102,22161.910493689033,349919.06965206546,0.9803571156660569,Edge_LC_synth,1.0
158,49.37570014499964,326829.56088843395,22943.644893761146,353515.53289774136,0.9961848583374379,Edge_LC_synth,1.0
159,49.2590337594461,325241.8938007472,21793.704623802303,337601.8552701723,0.9982894725675581,Edge_LC_synth,1.0
160,49.002928641036426,350650.4708299872,21902.973609256736,350138.2500315666,0.9576241533394625,Edge_LC_synth,1.0
161,49.71296879561871,345114.4552206721,22632.836297204936,335692.0234171803,0.9702360037455664,Edge_LC_synth,1.0
162,49.477474064096405,354714.184374111,21941.91960966796,333370.86277272383,0.9747899951384551,Edge_LC_synth,1.0
163,50.0495330824934,348491.74824721436,20519.24362140098,321224.34503204765,0.985873944917467,Edge_LC_synth,1.0
164,49.66429898526233,364112.0354507899,20243.63963206348,318739.9110397602,0.9621115937981684,Edge_LC_synth,1.0
165,49.17450225435378,351016.22624797974,21144.195955779298,321305.3529238722,0.9126038486691309,Edge_LC_synth,1.0
166,49.320755184563374,373677.7091842208,19821.07225930503,318470.6361826807,0.9302526482961481,Edge_LC_synth,1.0
167,49.96905147837892,368260.41062968015,18201.8643918086,306758.56760132633,0.9195834381360467,Edge_LC_synth,1.0
168,49.81071977616313,376108.41329839034,19514.729004281133,314514.474348008,0.9043216739281303,Edge_LC_synth,1.0
169,49.799392500467434,349074.77412283723,20556.006761338424,305376.8752649489,0.9319690103315624,Edge_LC_synth,1.0
170,49.562934852418095,374128.4168677974,19329.737373784443,302784.14487368515,0.9307433887571653,Edge_LC_synth,1.0
171,50.10131649833388,382859.2797603991,17851.39267464124,287299.0235611347,0.9131933715534366,Edge_LC_synth,1.0
172,49.35218540884473,388222.80323384464,17789.232586803595,290200.675631069,0.910767422396058,Edge_LC_synth,1.0
173,50.09405965502918,404195.08492430643,18081.131668281167,279188.26688990777,0.8972599296701141,Edge_LC_synth,1.0
174,49.7229872207609,381161.46308896306,16592.46614220953,289169.8986393891,0.9020376612026734,Edge_LC_synth,1.0
175,49.82566590627336,393235.18732640846,16951.00433976019,291809.0469205922,0.8308182185073836,Edge_LC_synth,1.0
176,49.951870912754615,393219.33262490644,17685.061925668033,286536.8919720656,0.8797103899825519,Edge_LC_synth,1.0
177,49.7675467084569,409282.3305191498,18135.973010331658,286412.14534659707,0.8325166580263388,Edge_LC_synth,1.0
178,49.395089126260245,428189.0018342176,16714.007221379063,291248.57869504497,0.8235561882143019,Edge_LC_synth,1.0
179,49.828118201352964,430216.28075284784,17391.683325996117,288940.5400715482,0.8091466079616572,Edge_LC_synth,1.0
180,49.49657317401061,414664.47874205676,16076.331985769493,298792.9243690487,0.7841437100747758,Edge_LC_synth,1.0
181,50.04588336711837,406954.43263128144,13451.944329205517,292542.5331237015,0.7755173283791297,Edge_LC_synth,1.0
182,49.00630020285688,416122.4990211672,16545.026469194363,295467.0095416093,0.8041199083313973,Edge_LC_synth,1.0
183,48.672738731569,450811.261328484,16038.824357207257,280126.1707474194,0.7634342979181162,Edge_LC_synth,1.0
184,49.3467072949343,443744.2324537288,16309.002002896415,279254.96947992186,0.8389041465848842,Edge_LC_synth,1.0
185,49.198451521496565,432118.0578773973,14981.726562687707,297612.2881725289,0.7242656402059566,Edge_LC_synth,1.0
186,49.03102090746499,434095.6924510336,15695.818415307069,283491.89481948595,0.7311704755163423,Edge_LC_synth,1.0
187,48.46446721474768,425431.36255941895,14515.23457201118,297693.8215920033,0.7550400707087283,Edge_LC_synth,1.0
188,48.756501630613826,454089.8314227953,15316.696361103363,304197.02831560955,0.770459210667324,Edge_LC_synth,1.0
189,48.8194860845899,465791.1085980374,14479.811826837231,301708.6566157827,0.7395977649854508,Edge_LC_synth,1.0
190,48.365953860553894,428210.17752005084,14858.211589627414,313149.3005606184,0.7405830862369225,Edge_LC_synth,1.0
191,48.59365717526629,452372.2402307751,13852.782379072045,297102.0154149644,0.6949000256156891,Edge_LC_synth,1.0
192,48.168199632235584,324695.4913806037,15825.695102312642,385733.6869103138,0.6907062251441406,Edge_LC_synth,1.0
193,48.16852538792453,342079.75814919797,15422.908886403537,399403.07273860887,0.7499250178658052,Edge_LC_synth,1.0
194,47.95549526516995,340455.37471093034,14619.092172509823,381535.43450945325,0.7513020761803219,Edge_LC_synth,1.0
195,48.34601655750773,350140.62190479,15365.182513680897,362529.7523192057,0.6777359096363419,Edge_LC_synth,1.0
196,48.52256218102217,347275.0881064669,14653.801168760127,363374.83025643585,0.7088134164071849,Edge_LC_synth,1.0
197,48.106361147722474,352478.23094194906,15680.771761089736,365598.8103622516,0.7108217392508556,Edge_LC_synth,1.0
198,48.33619044686806,364856.6728761384,15147.573957763583,386051.2472423378,0.6828301921136807,Edge_LC_synth,1.0
199,48.78389003184796,362787.266299322,16041.826538940233,370197.1182643213,0.6856116239909175,Edge_LC_synth,1.0
200,48.649316920586124,361352.2963962617,15364.274963890477,357642.3624567986,0.6746496018497933,Edge_LC_synth,1.0
201,49.24932892723599,363220.20186627086,15999.9741075446,354412.63192231394,0.6941860894477276,Edge_LC_synth,1.0
202,48.79118368156651,367700.6731805367,16420.287267616313,352088.6189910958,0.6523850435311083,Edge_LC_synth,1.0
203,48.906326604978005,370064.50481245574,16679.32157312773,344995.286566002,0.7142062696673216,Edge_LC_synth,1.0
204,49.01591530397551,376617.36789480585,15496.430561976907,342066.69310126954,0.6626421734636895,Edge_LC_synth,1.0
205,48.8995455149059,405967.524194022,15510.67992554846,339524.2300395275,0.6447454017074541,Edge_LC_synth,1.0
206,49.18871499833838,385928.5600243884,17040.804206141634,340784.7800344352,0.6216607774646028,Edge_LC_synth,1.0
207,49.39425602612564,409739.0600258809,16755.419844142,314836.0454354995,0.6518851794216476,Edge_LC_synth,1.0
208,49.20509252555598,382514.04122244,17371.452739432578,333879.6139400103,0.6355751732166064,Edge_LC_synth,1.0
209,49.49454143082015,413331.4577377287,17532.870182641367,320519.3352717776,0.5790993737397341,Edge_LC_synth,1.0
210,49.18037781854006,412198.8756646727,17904.191169568414,294991.4044777837,0.5852529875090915,Edge_LC_synth,1.0
211,49.22010682913673,416571.47327800037,17694.92308722924,305681.20422138134,0.6226146198418196,Edge_LC_synth,1.0
212,49.39411430521754,415128.5533514144,18277.57741233673,297360.85424633144,0.6191993196602605,Edge_LC_synth,1.0
213,49.67962412754661,419216.4487637421,19603.046496144132,308507.47229754337,0.6113936046551695,Edge_LC_synth,1.0
214,49.58521007949872,400360.8768483501,19494.33842305973,312407.55323570425,0.6418340795455675,Edge_LC_synth,1.0
215,49.72094474396055,438765.1525809228,20780.9321888374,307507.72628285346,0.5918592316590515,Edge_LC_synth,1.0
216,49.82965419027477,433286.7313900145,19449.006832019255,283274.22822088323,0.5914650984365605,Edge_LC_synth,1.0
217,50.02743129351838,431455.98004303256,19988.65759200518,296125.858658404,0.6231517891726968,Edge_LC_synth,1.0
218,49.90254650750314,431476.10608926247,21461.445223265462,297007.0277017331,0.6145186076436076,Edge_LC_synth,1.0
219,49.055659259884266,428347.8006047807,20798.02228532219,283184.37697807886,0.5866573776815389,Edge_LC_synth,1.0
220,49.38721710104753,447219.05918920925,21523.212397637875,283708.0610551365,0.6122653434481741,Edge_LC_synth,1.0
221,49.41002941963059,454610.2606741875,20315.364758368272,263384.89342245815,0.6098489215357145,Edge_LC_synth,1.0
222,49.635061005310384,447339.14950306166,21572.66628280961,273669.7695549407,0.6381095977029114,Edge_LC_synth,1.0
223,49.0693391106418,431957.7790105947,21359.10924085253,288378.4866402721,0.6280568121411395,Edge_LC_synth,1.0
224,49.21063815612282,443386.32248271327,21133.22480654909,272981.1294230269,0.6389025967098401,Edge_LC_synth,1.0
225,48.87440225614592,443062.5278907886,22234.971952081967,288164.11684358655,0.64667165866756,Edge_LC_synth,1.0
226,48.96955675377931,450300.41214971844,22945.003609312247,258297.3851147767,0.6730425020848327,Edge_LC_synth,1.0
227,49.00966922361418,454492.3424576302,24194.654518944582,280461.6067760679,0.6503141093846152,Edge_LC_synth,1.0
228,48.64505648784201,416697.116366245,24073.979547765724,255718.84500592476,0.6990087217053687,Edge_LC_synth,1.0
229,48.42677935981609,443622.7162327528,22870.321725295595,274102.38092366233,0.671372571142426,Edge_LC_synth,1.0
230,48.8286965369662,427101.71013020875,24078.769661874136,261580.20173387375,0.6230338291827012,Edge_LC_synth,1.0
231,48.50426106633944,427825.63981773896,22953.986747759154,269269.2571689504,0.716543855703921,Edge_LC_synth,1.0
232,48.137700708396636,439320.04702080385,23940.211719019557,263155.8687663274,0.6985796592944832,Edge_LC_synth,1.0
233,48.55592468199291,437865.3816737699,25249.96566327097,257443.97232718935,0.7036401911143224,Edge_LC_synth,1.0
234,47.94115277357933,417449.69432452874,25105.905589087655,264209.30037253886,0.7235740622396475,Edge_LC_synth,1.0
235,48.585607050182475,439992.5616768596,24638.8045447986,265439.13698625076,0.6972666717575884,Edge_LC_synth,1.0
236,48.64489275227599,430529.7786055278,26096.940454255113,272084.3662136451,0.7365158144527595,Edge_LC_synth,1.0
237,48.15899518921402,421712.73111787497,24506.196112202873,247430.3034185287,0.7492151101004972,Edge_LC_synth,1.0
238,47.686366055001976,411498.6971653392,24159.907536273877,275506.5750130997,0.7773627037874016,Edge_LC_synth,1.0
239,47.7876134377972,402478.1753875388,26516.141835913164,284997.139822337,0.7850591328793595,Edge_LC_synth,1.0
240,47.57342025573699,427819.73703215364,26784.46833519453,276128.00390224345,0.7983444445548644,Edge_LC_synth,1.0
241,47.43266426050916,389651.1949911532,25894.15267196903,289025.11795558623,0.7684508167819023,Edge_LC_synth,1.0
242,47.70500043427662,412409.1152244421,25102.807901373402,288042.71709063835,0.8154569640742604,Edge_LC_synth,1.0
243,47.39005345315195,405322.50198452245,23763.74883062194,298829.8612703709,0.7900129778688748,Edge_LC_synth,1.0
244,47.35776820472681,383793.2480168139,23985.9159584412,283891.28406821843,0.8169955832676395,Edge_LC_synth,1.0
